==========================================
SLURM_JOB_ID = 7927048
SLURM_JOB_NODELIST = b18-18
TMPDIR = /tmp/SLURM_7927048
==========================================
2026-04-13 10:47:45.980535: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2026-04-13 10:47:48.227182: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1776102474.562217 1521235 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 43489 MB memory:  -> device: 0, name: NVIDIA L40S, pci bus id: 0000:01:00.0, compute capability: 8.9
2026-04-13 10:47:54.779901: I tensorflow/core/kernels/data/tf_record_dataset_op.cc:390] TFRecordDataset `buffer_size` is unspecified, default to 262144
2026-04-13 10:47:55.515934: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 10:47:56.251843: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 10:47:57.724694: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 10:48:00.700335: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence

======================================================================
DFO Trial 26
======================================================================
Params: {
  "TRAINING_STEPS": 150000,
  "BATCH_SIZE": 512,
  "LEARNING_RATE": 0.001,
  "LR_DECAY_RATE": 0.99,
  "LR_DECAY_STEPS": 100,
  "NUM_COUNTER_EXAMPLES": 32,
  "LANGEVIN_TRAIN_ITERATIONS": 100,
  "LANGEVIN_STEPSIZE_INIT": 0.1,
  "LANGEVIN_STEPSIZE_FINAL": 1e-05,
  "LANGEVIN_STEPSIZE_POWER": 2.0,
  "LANGEVIN_NOISE_SCALE": 1.0,
  "LANGEVIN_DELTA_ACTION_CLIP": 0.1,
  "GRADIENT_MARGIN": 1.0,
  "SOFTMAX_TEMPERATURE": 0.5,
  "UNIFORM_BOUNDARY_BUFFER": 0.05,
  "HIDDEN_DIMS": [
    256,
    256
  ]
}

  Training (150000 steps)...
  Using device: cuda
  n_dim=8, action_dim=8, frame_stack=2
  Steps=150000, LR=0.001, Temp=0.5
  Counter-examples=32, Langevin iters=100
  Model: [256, 256], Grad margin=1.0
  Dataset size: 102000
  Step 500/150000 | Loss: 3.2994 (NCE: 3.2905, GP: 0.0089) | Acc: 0.084 | LR: 9.51e-04 | 23.7s
  Step 16500/150000 | Loss: 3.2504 (NCE: 3.2264, GP: 0.0240) | Acc: 0.926 | LR: 1.90e-04 | 693.0s
  Step 17000/150000 | Loss: 3.2378 (NCE: 3.2142, GP: 0.0236) | Acc: 0.943 | LR: 1.81e-04 | 713.4s
  Step 17500/150000 | Loss: 3.2280 (NCE: 3.2044, GP: 0.0236) | Acc: 0.967 | LR: 1.72e-04 | 733.7s
  Step 18000/150000 | Loss: 3.2382 (NCE: 3.2152, GP: 0.0230) | Acc: 0.961 | LR: 1.64e-04 | 754.0s
  Step 18500/150000 | Loss: 3.2350 (NCE: 3.2123, GP: 0.0228) | Acc: 0.949 | LR: 1.56e-04 | 774.3s
  Step 19000/150000 | Loss: 3.2431 (NCE: 3.2194, GP: 0.0237) | Acc: 0.957 | LR: 1.48e-04 | 794.7s
  Step 19500/150000 | Loss: 3.2314 (NCE: 3.2063, GP: 0.0251) | Acc: 0.949 | LR: 1.41e-04 | 815.0s
  Step 20000/150000 | Loss: 3.2340 (NCE: 3.2108, GP: 0.0231) | Acc: 0.955 | LR: 1.34e-04 | 835.4s
  Step 20500/150000 | Loss: 3.2376 (NCE: 3.2148, GP: 0.0228) | Acc: 0.947 | LR: 1.27e-04 | 855.7s
  Step 21000/150000 | Loss: 3.2421 (NCE: 3.2191, GP: 0.0230) | Acc: 0.949 | LR: 1.21e-04 | 876.3s
  Step 21500/150000 | Loss: 3.2462 (NCE: 3.2236, GP: 0.0227) | Acc: 0.959 | LR: 1.15e-04 | 896.6s
  Step 22000/150000 | Loss: 3.2304 (NCE: 3.2077, GP: 0.0228) | Acc: 0.949 | LR: 1.10e-04 | 916.9s
  Step 22500/150000 | Loss: 3.2335 (NCE: 3.2116, GP: 0.0219) | Acc: 0.963 | LR: 1.04e-04 | 937.3s
  Step 23000/150000 | Loss: 3.2380 (NCE: 3.2155, GP: 0.0225) | Acc: 0.969 | LR: 9.91e-05 | 957.6s
  Step 23500/150000 | Loss: 3.2356 (NCE: 3.2131, GP: 0.0225) | Acc: 0.953 | LR: 9.42e-05 | 978.0s
  Step 24000/150000 | Loss: 3.2276 (NCE: 3.2043, GP: 0.0233) | Acc: 0.977 | LR: 8.96e-05 | 998.3s
  Step 24500/150000 | Loss: 3.2291 (NCE: 3.2062, GP: 0.0229) | Acc: 0.949 | LR: 8.52e-05 | 1018.6s
  Step 25000/150000 | Loss: 3.2294 (NCE: 3.2063, GP: 0.0231) | Acc: 0.965 | LR: 8.11e-05 | 1039.0s
  Step 25500/150000 | Loss: 3.2427 (NCE: 3.2198, GP: 0.0229) | Acc: 0.961 | LR: 7.71e-05 | 1059.4s
  Step 26000/150000 | Loss: 3.2281 (NCE: 3.2051, GP: 0.0230) | Acc: 0.975 | LR: 7.33e-05 | 1079.8s
  Step 26500/150000 | Loss: 3.2394 (NCE: 3.2160, GP: 0.0233) | Acc: 0.963 | LR: 6.97e-05 | 1100.2s
  Step 27000/150000 | Loss: 3.2252 (NCE: 3.2021, GP: 0.0230) | Acc: 0.963 | LR: 6.63e-05 | 1120.7s
  Step 27500/150000 | Loss: 3.2283 (NCE: 3.2053, GP: 0.0230) | Acc: 0.977 | LR: 6.30e-05 | 1141.2s
  Step 28000/150000 | Loss: 3.2220 (NCE: 3.1986, GP: 0.0234) | Acc: 0.961 | LR: 6.00e-05 | 1161.5s
  Step 28500/150000 | Loss: 3.2328 (NCE: 3.2096, GP: 0.0231) | Acc: 0.955 | LR: 5.70e-05 | 1181.9s
  Step 29000/150000 | Loss: 3.2288 (NCE: 3.2060, GP: 0.0228) | Acc: 0.969 | LR: 5.42e-05 | 1202.2s
  Step 29500/150000 | Loss: 3.2330 (NCE: 3.2099, GP: 0.0230) | Acc: 0.965 | LR: 5.16e-05 | 1222.6s
  Step 30000/150000 | Loss: 3.2428 (NCE: 3.2199, GP: 0.0229) | Acc: 0.955 | LR: 4.90e-05 | 1243.0s
  Step 30500/150000 | Loss: 3.2336 (NCE: 3.2108, GP: 0.0228) | Acc: 0.967 | LR: 4.66e-05 | 1263.3s
  Step 31000/150000 | Loss: 3.2322 (NCE: 3.2092, GP: 0.0230) | Acc: 0.957 | LR: 4.44e-05 | 1283.7s
  Step 31500/150000 | Loss: 3.2255 (NCE: 3.2036, GP: 0.0219) | Acc: 0.959 | LR: 4.22e-05 | 1304.0s
  Step 32000/150000 | Loss: 3.2305 (NCE: 3.2079, GP: 0.0226) | Acc: 0.961 | LR: 4.01e-05 | 1324.4s
  Step 32500/150000 | Loss: 3.2355 (NCE: 3.2114, GP: 0.0242) | Acc: 0.975 | LR: 3.81e-05 | 1344.8s
  Step 33000/150000 | Loss: 3.2363 (NCE: 3.2134, GP: 0.0229) | Acc: 0.961 | LR: 3.63e-05 | 1365.3s
  Step 33500/150000 | Loss: 3.2282 (NCE: 3.2068, GP: 0.0214) | Acc: 0.961 | LR: 3.45e-05 | 1385.6s
  Step 34000/150000 | Loss: 3.2370 (NCE: 3.2144, GP: 0.0226) | Acc: 0.980 | LR: 3.28e-05 | 1405.9s
  Step 34500/150000 | Loss: 3.2285 (NCE: 3.2061, GP: 0.0224) | Acc: 0.963 | LR: 3.12e-05 | 1426.3s
  Step 35000/150000 | Loss: 3.2440 (NCE: 3.2206, GP: 0.0234) | Acc: 0.961 | LR: 2.97e-05 | 1446.6s
  Step 35500/150000 | Loss: 3.2339 (NCE: 3.2109, GP: 0.0229) | Acc: 0.959 | LR: 2.82e-05 | 1466.9s
  Step 36000/150000 | Loss: 3.2370 (NCE: 3.2145, GP: 0.0225) | Acc: 0.963 | LR: 2.68e-05 | 1487.2s
  Step 36500/150000 | Loss: 3.2444 (NCE: 3.2213, GP: 0.0231) | Acc: 0.959 | LR: 2.55e-05 | 1507.6s
  Step 37000/150000 | Loss: 3.2403 (NCE: 3.2177, GP: 0.0226) | Acc: 0.959 | LR: 2.43e-05 | 1527.9s
  Step 37500/150000 | Loss: 3.2433 (NCE: 3.2203, GP: 0.0231) | Acc: 0.961 | LR: 2.31e-05 | 1548.2s
  Step 38000/150000 | Loss: 3.2367 (NCE: 3.2140, GP: 0.0227) | Acc: 0.969 | LR: 2.19e-05 | 1568.5s
  Step 38500/150000 | Loss: 3.2349 (NCE: 3.2129, GP: 0.0220) | Acc: 0.963 | LR: 2.09e-05 | 1589.0s
  Step 39000/150000 | Loss: 3.2303 (NCE: 3.2070, GP: 0.0233) | Acc: 0.979 | LR: 1.98e-05 | 1609.4s
  Step 39500/150000 | Loss: 3.2436 (NCE: 3.2210, GP: 0.0226) | Acc: 0.955 | LR: 1.89e-05 | 1629.7s
  Step 40000/150000 | Loss: 3.2374 (NCE: 3.2146, GP: 0.0228) | Acc: 0.959 | LR: 1.80e-05 | 1650.0s
  Step 40500/150000 | Loss: 3.2408 (NCE: 3.2175, GP: 0.0233) | Acc: 0.961 | LR: 1.71e-05 | 1670.3s
  Step 41000/150000 | Loss: 3.2266 (NCE: 3.2041, GP: 0.0225) | Acc: 0.969 | LR: 1.62e-05 | 1690.6s
  Step 41500/150000 | Loss: 3.2310 (NCE: 3.2088, GP: 0.0222) | Acc: 0.949 | LR: 1.54e-05 | 1710.9s
  Step 42000/150000 | Loss: 3.2345 (NCE: 3.2111, GP: 0.0234) | Acc: 0.969 | LR: 1.47e-05 | 1731.3s
  Step 42500/150000 | Loss: 3.2316 (NCE: 3.2084, GP: 0.0232) | Acc: 0.965 | LR: 1.40e-05 | 1751.6s
  Step 43000/150000 | Loss: 3.2413 (NCE: 3.2183, GP: 0.0230) | Acc: 0.969 | LR: 1.33e-05 | 1772.0s
  Step 43500/150000 | Loss: 3.2376 (NCE: 3.2141, GP: 0.0235) | Acc: 0.959 | LR: 1.26e-05 | 1792.4s
  Step 44000/150000 | Loss: 3.2312 (NCE: 3.2085, GP: 0.0226) | Acc: 0.971 | LR: 1.20e-05 | 1812.7s
  Step 44500/150000 | Loss: 3.2373 (NCE: 3.2149, GP: 0.0224) | Acc: 0.971 | LR: 1.14e-05 | 1833.3s
  Step 45000/150000 | Loss: 3.2422 (NCE: 3.2199, GP: 0.0222) | Acc: 0.961 | LR: 1.09e-05 | 1853.8s
  Step 45500/150000 | Loss: 3.2407 (NCE: 3.2177, GP: 0.0230) | Acc: 0.955 | LR: 1.03e-05 | 1874.2s
  Step 46000/150000 | Loss: 3.2310 (NCE: 3.2087, GP: 0.0224) | Acc: 0.973 | LR: 9.82e-06 | 1894.6s
  Step 46500/150000 | Loss: 3.2416 (NCE: 3.2187, GP: 0.0228) | Acc: 0.961 | LR: 9.34e-06 | 1915.1s
  Step 47000/150000 | Loss: 3.2371 (NCE: 3.2150, GP: 0.0221) | Acc: 0.943 | LR: 8.88e-06 | 1935.6s
  Step 47500/150000 | Loss: 3.2452 (NCE: 3.2228, GP: 0.0225) | Acc: 0.955 | LR: 8.45e-06 | 1956.0s
  Step 48000/150000 | Loss: 3.2372 (NCE: 3.2141, GP: 0.0231) | Acc: 0.959 | LR: 8.03e-06 | 1976.4s
  Step 48500/150000 | Loss: 3.2457 (NCE: 3.2234, GP: 0.0223) | Acc: 0.967 | LR: 7.64e-06 | 1996.9s
  Step 49000/150000 | Loss: 3.2457 (NCE: 3.2226, GP: 0.0232) | Acc: 0.980 | LR: 7.27e-06 | 2017.3s
  Step 49500/150000 | Loss: 3.2482 (NCE: 3.2251, GP: 0.0230) | Acc: 0.963 | LR: 6.91e-06 | 2037.6s
  Step 50000/150000 | Loss: 3.2379 (NCE: 3.2151, GP: 0.0228) | Acc: 0.975 | LR: 6.57e-06 | 2058.0s
  Step 50500/150000 | Loss: 3.2317 (NCE: 3.2098, GP: 0.0219) | Acc: 0.955 | LR: 6.25e-06 | 2078.6s
  Step 51000/150000 | Loss: 3.2317 (NCE: 3.2088, GP: 0.0230) | Acc: 0.963 | LR: 5.94e-06 | 2099.1s
  Step 51500/150000 | Loss: 3.2317 (NCE: 3.2094, GP: 0.0223) | Acc: 0.961 | LR: 5.65e-06 | 2119.6s
  Step 52000/150000 | Loss: 3.2411 (NCE: 3.2182, GP: 0.0229) | Acc: 0.963 | LR: 5.37e-06 | 2139.9s
  Step 52500/150000 | Loss: 3.2482 (NCE: 3.2250, GP: 0.0232) | Acc: 0.963 | LR: 5.11e-06 | 2160.3s
  Step 53000/150000 | Loss: 3.2342 (NCE: 3.2121, GP: 0.0222) | Acc: 0.957 | LR: 4.86e-06 | 2180.6s
  Step 53500/150000 | Loss: 3.2392 (NCE: 3.2158, GP: 0.0235) | Acc: 0.943 | LR: 4.62e-06 | 2201.0s
  Step 54000/150000 | Loss: 3.2308 (NCE: 3.2093, GP: 0.0214) | Acc: 0.955 | LR: 4.40e-06 | 2221.3s
  Step 54500/150000 | Loss: 3.2361 (NCE: 3.2127, GP: 0.0233) | Acc: 0.975 | LR: 4.18e-06 | 2241.7s
  Step 55000/150000 | Loss: 3.2417 (NCE: 3.2184, GP: 0.0232) | Acc: 0.971 | LR: 3.98e-06 | 2262.0s
  Step 55500/150000 | Loss: 3.2361 (NCE: 3.2135, GP: 0.0226) | Acc: 0.971 | LR: 3.78e-06 | 2282.4s
  Step 56000/150000 | Loss: 3.2400 (NCE: 3.2173, GP: 0.0228) | Acc: 0.965 | LR: 3.60e-06 | 2302.7s
  Step 56500/150000 | Loss: 3.2429 (NCE: 3.2201, GP: 0.0227) | Acc: 0.943 | LR: 3.42e-06 | 2323.2s
  Step 57000/150000 | Loss: 3.2326 (NCE: 3.2106, GP: 0.0220) | Acc: 0.973 | LR: 3.25e-06 | 2343.6s
  Step 57500/150000 | Loss: 3.2321 (NCE: 3.2093, GP: 0.0228) | Acc: 0.953 | LR: 3.09e-06 | 2363.9s
  Step 58000/150000 | Loss: 3.2401 (NCE: 3.2177, GP: 0.0224) | Acc: 0.955 | LR: 2.94e-06 | 2384.2s
  Step 58500/150000 | Loss: 3.2389 (NCE: 3.2155, GP: 0.0234) | Acc: 0.957 | LR: 2.80e-06 | 2404.6s
  Step 59000/150000 | Loss: 3.2488 (NCE: 3.2259, GP: 0.0229) | Acc: 0.955 | LR: 2.66e-06 | 2424.9s
  Step 59500/150000 | Loss: 3.2437 (NCE: 3.2209, GP: 0.0229) | Acc: 0.961 | LR: 2.53e-06 | 2445.2s
  Step 60000/150000 | Loss: 3.2392 (NCE: 3.2160, GP: 0.0232) | Acc: 0.959 | LR: 2.41e-06 | 2465.6s
  Step 60500/150000 | Loss: 3.2479 (NCE: 3.2252, GP: 0.0227) | Acc: 0.959 | LR: 2.29e-06 | 2486.0s
  Step 61000/150000 | Loss: 3.2379 (NCE: 3.2152, GP: 0.0227) | Acc: 0.975 | LR: 2.18e-06 | 2506.3s
  Step 61500/150000 | Loss: 3.2340 (NCE: 3.2109, GP: 0.0231) | Acc: 0.965 | LR: 2.07e-06 | 2526.7s
  Step 62000/150000 | Loss: 3.2306 (NCE: 3.2086, GP: 0.0220) | Acc: 0.973 | LR: 1.97e-06 | 2547.0s
  Step 62500/150000 | Loss: 3.2335 (NCE: 3.2104, GP: 0.0231) | Acc: 0.973 | LR: 1.87e-06 | 2567.5s
  Step 63000/150000 | Loss: 3.2292 (NCE: 3.2062, GP: 0.0230) | Acc: 0.967 | LR: 1.78e-06 | 2587.8s
  Step 63500/150000 | Loss: 3.2347 (NCE: 3.2111, GP: 0.0235) | Acc: 0.959 | LR: 1.69e-06 | 2608.2s
  Step 64000/150000 | Loss: 3.2418 (NCE: 3.2196, GP: 0.0222) | Acc: 0.957 | LR: 1.61e-06 | 2628.6s
  Step 64500/150000 | Loss: 3.2417 (NCE: 3.2181, GP: 0.0236) | Acc: 0.967 | LR: 1.53e-06 | 2649.1s
  Step 65000/150000 | Loss: 3.2336 (NCE: 3.2104, GP: 0.0232) | Acc: 0.973 | LR: 1.46e-06 | 2669.4s
  Step 65500/150000 | Loss: 3.2423 (NCE: 3.2198, GP: 0.0225) | Acc: 0.957 | LR: 1.38e-06 | 2689.8s
  Step 66000/150000 | Loss: 3.2371 (NCE: 3.2139, GP: 0.0232) | Acc: 0.977 | LR: 1.32e-06 | 2710.1s
  Step 66500/150000 | Loss: 3.2412 (NCE: 3.2184, GP: 0.0228) | Acc: 0.963 | LR: 1.25e-06 | 2730.5s
  Step 67000/150000 | Loss: 3.2441 (NCE: 3.2217, GP: 0.0223) | Acc: 0.941 | LR: 1.19e-06 | 2750.8s
  Step 67500/150000 | Loss: 3.2361 (NCE: 3.2138, GP: 0.0223) | Acc: 0.975 | LR: 1.13e-06 | 2771.1s
  Step 68000/150000 | Loss: 3.2421 (NCE: 3.2201, GP: 0.0220) | Acc: 0.971 | LR: 1.08e-06 | 2791.6s
  Step 68500/150000 | Loss: 3.2397 (NCE: 3.2173, GP: 0.0224) | Acc: 0.969 | LR: 1.02e-06 | 2811.9s
  Step 69000/150000 | Loss: 3.2365 (NCE: 3.2124, GP: 0.0241) | Acc: 0.959 | LR: 9.73e-07 | 2832.3s
  Step 69500/150000 | Loss: 3.2402 (NCE: 3.2174, GP: 0.0228) | Acc: 0.963 | LR: 9.26e-07 | 2852.6s
  Step 70000/150000 | Loss: 3.2416 (NCE: 3.2194, GP: 0.0222) | Acc: 0.961 | LR: 8.80e-07 | 2872.9s
  Step 70500/150000 | Loss: 3.2423 (NCE: 3.2194, GP: 0.0228) | Acc: 0.955 | LR: 8.37e-07 | 2893.4s
  Step 71000/150000 | Loss: 3.2357 (NCE: 3.2133, GP: 0.0223) | Acc: 0.959 | LR: 7.96e-07 | 2913.8s
  Step 71500/150000 | Loss: 3.2471 (NCE: 3.2245, GP: 0.0227) | Acc: 0.963 | LR: 7.57e-07 | 2934.3s
  Step 72000/150000 | Loss: 3.2382 (NCE: 3.2153, GP: 0.0229) | Acc: 0.951 | LR: 7.20e-07 | 2954.8s
  Step 72500/150000 | Loss: 3.2433 (NCE: 3.2201, GP: 0.0232) | Acc: 0.961 | LR: 6.85e-07 | 2975.3s
  Step 73000/150000 | Loss: 3.2494 (NCE: 3.2270, GP: 0.0224) | Acc: 0.949 | LR: 6.51e-07 | 2995.6s
  Step 73500/150000 | Loss: 3.2357 (NCE: 3.2128, GP: 0.0228) | Acc: 0.959 | LR: 6.19e-07 | 3016.0s
  Step 74000/150000 | Loss: 3.2350 (NCE: 3.2138, GP: 0.0213) | Acc: 0.945 | LR: 5.89e-07 | 3036.6s
  Step 74500/150000 | Loss: 3.2456 (NCE: 3.2227, GP: 0.0229) | Acc: 0.967 | LR: 5.60e-07 | 3057.0s
  Step 75000/150000 | Loss: 3.2396 (NCE: 3.2170, GP: 0.0226) | Acc: 0.973 | LR: 5.33e-07 | 3077.3s
  Step 75500/150000 | Loss: 3.2365 (NCE: 3.2137, GP: 0.0228) | Acc: 0.969 | LR: 5.06e-07 | 3097.7s
  Step 76000/150000 | Loss: 3.2311 (NCE: 3.2090, GP: 0.0221) | Acc: 0.977 | LR: 4.82e-07 | 3118.1s
  Step 76500/150000 | Loss: 3.2379 (NCE: 3.2148, GP: 0.0231) | Acc: 0.965 | LR: 4.58e-07 | 3138.5s
  Step 77000/150000 | Loss: 3.2342 (NCE: 3.2117, GP: 0.0225) | Acc: 0.963 | LR: 4.36e-07 | 3158.9s
  Step 77500/150000 | Loss: 3.2415 (NCE: 3.2180, GP: 0.0235) | Acc: 0.965 | LR: 4.14e-07 | 3179.3s
  Step 78000/150000 | Loss: 3.2323 (NCE: 3.2090, GP: 0.0232) | Acc: 0.973 | LR: 3.94e-07 | 3199.6s
  Step 78500/150000 | Loss: 3.2398 (NCE: 3.2177, GP: 0.0222) | Acc: 0.971 | LR: 3.75e-07 | 3220.0s
  Step 79000/150000 | Loss: 3.2476 (NCE: 3.2241, GP: 0.0234) | Acc: 0.971 | LR: 3.56e-07 | 3240.4s
