==========================================
SLURM_JOB_ID = 7933854
SLURM_JOB_NODELIST = d14-10
TMPDIR = /tmp/SLURM_7933854
==========================================
2026-04-13 19:00:55.088723: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1776132076.918560  579411 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 31134 MB memory:  -> device: 0, name: Tesla V100-PCIE-32GB, pci bus id: 0000:3b:00.0, compute capability: 7.0
2026-04-13 19:01:17.259711: I tensorflow/core/kernels/data/tf_record_dataset_op.cc:390] TFRecordDataset `buffer_size` is unspecified, default to 262144
2026-04-13 19:01:18.897439: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 19:01:21.000922: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 19:01:24.866008: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 19:01:37.839170: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence

======================================================================
DFO Trial 29
======================================================================
Params: {
  "TRAINING_STEPS": 100000,
  "BATCH_SIZE": 512,
  "LEARNING_RATE": 0.001,
  "LR_DECAY_RATE": 0.995,
  "LR_DECAY_STEPS": 100,
  "NUM_COUNTER_EXAMPLES": 32,
  "LANGEVIN_TRAIN_ITERATIONS": 100,
  "LANGEVIN_STEPSIZE_INIT": 0.1,
  "LANGEVIN_STEPSIZE_FINAL": 1e-05,
  "LANGEVIN_STEPSIZE_POWER": 2.0,
  "LANGEVIN_NOISE_SCALE": 1.0,
  "LANGEVIN_DELTA_ACTION_CLIP": 0.1,
  "GRADIENT_MARGIN": 1.0,
  "SOFTMAX_TEMPERATURE": 0.5,
  "UNIFORM_BOUNDARY_BUFFER": 0.05,
  "HIDDEN_DIMS": [
    256,
    256
  ]
}

  Training (100000 steps)...
  Using device: cuda
  n_dim=8, action_dim=8, frame_stack=2
  Steps=100000, LR=0.001, Temp=0.5
  Counter-examples=32, Langevin iters=100
  Model: [256, 256], Grad margin=1.0
  Dataset size: 102000
  Step 500/100000 | Loss: 3.2618 (NCE: 3.2522, GP: 0.0097) | Acc: 0.070 | LR: 9.75e-04 | 53.7s
  Step 41500/100000 | Loss: 3.2535 (NCE: 3.2329, GP: 0.0206) | Acc: 0.963 | LR: 1.25e-04 | 4240.4s
  Step 42000/100000 | Loss: 3.2454 (NCE: 3.2255, GP: 0.0199) | Acc: 0.959 | LR: 1.22e-04 | 4291.4s
  Step 42500/100000 | Loss: 3.2600 (NCE: 3.2401, GP: 0.0199) | Acc: 0.939 | LR: 1.19e-04 | 4342.2s
  Step 43000/100000 | Loss: 3.2590 (NCE: 3.2397, GP: 0.0193) | Acc: 0.955 | LR: 1.16e-04 | 4393.0s
  Step 43500/100000 | Loss: 3.2614 (NCE: 3.2419, GP: 0.0195) | Acc: 0.936 | LR: 1.13e-04 | 4443.5s
  Step 44000/100000 | Loss: 3.2545 (NCE: 3.2338, GP: 0.0207) | Acc: 0.971 | LR: 1.10e-04 | 4494.4s
  Step 44500/100000 | Loss: 3.2582 (NCE: 3.2384, GP: 0.0197) | Acc: 0.959 | LR: 1.07e-04 | 4545.5s
  Step 45000/100000 | Loss: 3.2545 (NCE: 3.2343, GP: 0.0202) | Acc: 0.959 | LR: 1.05e-04 | 4596.4s
  Step 45500/100000 | Loss: 3.2533 (NCE: 3.2338, GP: 0.0195) | Acc: 0.984 | LR: 1.02e-04 | 4647.2s
  Step 46000/100000 | Loss: 3.2595 (NCE: 3.2395, GP: 0.0199) | Acc: 0.959 | LR: 9.97e-05 | 4698.0s
  Step 46500/100000 | Loss: 3.2614 (NCE: 3.2414, GP: 0.0200) | Acc: 0.977 | LR: 9.72e-05 | 4748.8s
  Step 47000/100000 | Loss: 3.2543 (NCE: 3.2343, GP: 0.0200) | Acc: 0.975 | LR: 9.48e-05 | 4799.6s
  Step 47500/100000 | Loss: 3.2595 (NCE: 3.2406, GP: 0.0189) | Acc: 0.953 | LR: 9.25e-05 | 4850.3s
  Step 48000/100000 | Loss: 3.2592 (NCE: 3.2394, GP: 0.0199) | Acc: 0.967 | LR: 9.02e-05 | 4901.0s
  Step 48500/100000 | Loss: 3.2567 (NCE: 3.2370, GP: 0.0197) | Acc: 0.955 | LR: 8.79e-05 | 4951.7s
  Step 49000/100000 | Loss: 3.2611 (NCE: 3.2420, GP: 0.0191) | Acc: 0.951 | LR: 8.58e-05 | 5004.7s
  Step 49500/100000 | Loss: 3.2697 (NCE: 3.2489, GP: 0.0208) | Acc: 0.971 | LR: 8.36e-05 | 5055.6s
  Step 50000/100000 | Loss: 3.2594 (NCE: 3.2398, GP: 0.0195) | Acc: 0.951 | LR: 8.16e-05 | 5106.5s
  Step 50500/100000 | Loss: 3.2638 (NCE: 3.2438, GP: 0.0200) | Acc: 0.969 | LR: 7.96e-05 | 5157.6s
  Step 51000/100000 | Loss: 3.2606 (NCE: 3.2407, GP: 0.0199) | Acc: 0.973 | LR: 7.76e-05 | 5208.4s
  Step 51500/100000 | Loss: 3.2625 (NCE: 3.2428, GP: 0.0197) | Acc: 0.971 | LR: 7.57e-05 | 5259.3s
  Step 52000/100000 | Loss: 3.2605 (NCE: 3.2403, GP: 0.0202) | Acc: 0.959 | LR: 7.38e-05 | 5310.1s
  Step 52500/100000 | Loss: 3.2596 (NCE: 3.2399, GP: 0.0197) | Acc: 0.957 | LR: 7.20e-05 | 5360.8s
  Step 53000/100000 | Loss: 3.2590 (NCE: 3.2390, GP: 0.0200) | Acc: 0.961 | LR: 7.02e-05 | 5411.6s
  Step 53500/100000 | Loss: 3.2637 (NCE: 3.2428, GP: 0.0209) | Acc: 0.979 | LR: 6.84e-05 | 5462.4s
  Step 54000/100000 | Loss: 3.2527 (NCE: 3.2327, GP: 0.0199) | Acc: 0.977 | LR: 6.68e-05 | 5513.2s
  Step 54500/100000 | Loss: 3.2525 (NCE: 3.2333, GP: 0.0192) | Acc: 0.963 | LR: 6.51e-05 | 5564.0s
  Step 55000/100000 | Loss: 3.2591 (NCE: 3.2399, GP: 0.0192) | Acc: 0.957 | LR: 6.35e-05 | 5614.8s
  Step 55500/100000 | Loss: 3.2537 (NCE: 3.2342, GP: 0.0195) | Acc: 0.961 | LR: 6.19e-05 | 5665.5s
  Step 56000/100000 | Loss: 3.2590 (NCE: 3.2388, GP: 0.0201) | Acc: 0.969 | LR: 6.04e-05 | 5716.3s
  Step 56500/100000 | Loss: 3.2537 (NCE: 3.2336, GP: 0.0201) | Acc: 0.973 | LR: 5.89e-05 | 5767.1s
  Step 57000/100000 | Loss: 3.2589 (NCE: 3.2390, GP: 0.0198) | Acc: 0.973 | LR: 5.74e-05 | 5817.8s
  Step 57500/100000 | Loss: 3.2597 (NCE: 3.2389, GP: 0.0208) | Acc: 0.955 | LR: 5.60e-05 | 5868.5s
  Step 58000/100000 | Loss: 3.2537 (NCE: 3.2342, GP: 0.0196) | Acc: 0.957 | LR: 5.46e-05 | 5919.3s
  Step 58500/100000 | Loss: 3.2554 (NCE: 3.2348, GP: 0.0206) | Acc: 0.973 | LR: 5.33e-05 | 5970.0s
  Step 59000/100000 | Loss: 3.2588 (NCE: 3.2383, GP: 0.0204) | Acc: 0.971 | LR: 5.20e-05 | 6020.8s
  Step 59500/100000 | Loss: 3.2537 (NCE: 3.2338, GP: 0.0199) | Acc: 0.957 | LR: 5.07e-05 | 6071.5s
  Step 60000/100000 | Loss: 3.2561 (NCE: 3.2366, GP: 0.0195) | Acc: 0.963 | LR: 4.94e-05 | 6122.3s
  Step 60500/100000 | Loss: 3.2648 (NCE: 3.2441, GP: 0.0207) | Acc: 0.961 | LR: 4.82e-05 | 6173.0s
  Step 61000/100000 | Loss: 3.2607 (NCE: 3.2405, GP: 0.0202) | Acc: 0.977 | LR: 4.70e-05 | 6223.7s
  Step 61500/100000 | Loss: 3.2591 (NCE: 3.2402, GP: 0.0189) | Acc: 0.969 | LR: 4.58e-05 | 6274.4s
  Step 62000/100000 | Loss: 3.2591 (NCE: 3.2393, GP: 0.0198) | Acc: 0.967 | LR: 4.47e-05 | 6325.4s
  Step 62500/100000 | Loss: 3.2544 (NCE: 3.2344, GP: 0.0201) | Acc: 0.965 | LR: 4.36e-05 | 6376.2s
  Step 63000/100000 | Loss: 3.2594 (NCE: 3.2396, GP: 0.0198) | Acc: 0.957 | LR: 4.25e-05 | 6426.9s
  Step 63500/100000 | Loss: 3.2600 (NCE: 3.2399, GP: 0.0201) | Acc: 0.979 | LR: 4.15e-05 | 6477.6s
  Step 64000/100000 | Loss: 3.2645 (NCE: 3.2443, GP: 0.0202) | Acc: 0.973 | LR: 4.04e-05 | 6528.3s
  Step 64500/100000 | Loss: 3.2585 (NCE: 3.2385, GP: 0.0200) | Acc: 0.975 | LR: 3.94e-05 | 6579.1s
  Step 65000/100000 | Loss: 3.2582 (NCE: 3.2379, GP: 0.0203) | Acc: 0.971 | LR: 3.85e-05 | 6629.9s
  Step 65500/100000 | Loss: 3.2631 (NCE: 3.2427, GP: 0.0203) | Acc: 0.957 | LR: 3.75e-05 | 6680.6s
  Step 66000/100000 | Loss: 3.2612 (NCE: 3.2416, GP: 0.0196) | Acc: 0.955 | LR: 3.66e-05 | 6731.3s
  Step 66500/100000 | Loss: 3.2556 (NCE: 3.2358, GP: 0.0198) | Acc: 0.980 | LR: 3.57e-05 | 6782.1s
  Step 67000/100000 | Loss: 3.2623 (NCE: 3.2416, GP: 0.0207) | Acc: 0.959 | LR: 3.48e-05 | 6832.9s
  Step 67500/100000 | Loss: 3.2578 (NCE: 3.2386, GP: 0.0192) | Acc: 0.947 | LR: 3.39e-05 | 6883.7s
  Step 68000/100000 | Loss: 3.2646 (NCE: 3.2453, GP: 0.0193) | Acc: 0.959 | LR: 3.31e-05 | 6934.7s
  Step 68500/100000 | Loss: 3.2661 (NCE: 3.2468, GP: 0.0193) | Acc: 0.947 | LR: 3.23e-05 | 6985.5s
  Step 69000/100000 | Loss: 3.2591 (NCE: 3.2392, GP: 0.0198) | Acc: 0.963 | LR: 3.15e-05 | 7036.3s
  Step 69500/100000 | Loss: 3.2653 (NCE: 3.2453, GP: 0.0199) | Acc: 0.961 | LR: 3.07e-05 | 7087.5s
  Step 70000/100000 | Loss: 3.2560 (NCE: 3.2369, GP: 0.0191) | Acc: 0.951 | LR: 2.99e-05 | 7138.4s
  Step 70500/100000 | Loss: 3.2626 (NCE: 3.2428, GP: 0.0198) | Acc: 0.973 | LR: 2.92e-05 | 7189.6s
  Step 71000/100000 | Loss: 3.2561 (NCE: 3.2364, GP: 0.0196) | Acc: 0.969 | LR: 2.85e-05 | 7240.5s
  Step 71500/100000 | Loss: 3.2572 (NCE: 3.2378, GP: 0.0194) | Acc: 0.955 | LR: 2.78e-05 | 7291.2s
  Step 72000/100000 | Loss: 3.2587 (NCE: 3.2386, GP: 0.0202) | Acc: 0.980 | LR: 2.71e-05 | 7341.9s
  Step 72500/100000 | Loss: 3.2565 (NCE: 3.2373, GP: 0.0192) | Acc: 0.953 | LR: 2.64e-05 | 7392.7s
  Step 73000/100000 | Loss: 3.2540 (NCE: 3.2338, GP: 0.0202) | Acc: 0.977 | LR: 2.58e-05 | 7443.5s
  Step 73500/100000 | Loss: 3.2571 (NCE: 3.2372, GP: 0.0199) | Acc: 0.967 | LR: 2.51e-05 | 7494.2s
  Step 74000/100000 | Loss: 3.2531 (NCE: 3.2327, GP: 0.0204) | Acc: 0.975 | LR: 2.45e-05 | 7545.2s
  Step 74500/100000 | Loss: 3.2607 (NCE: 3.2410, GP: 0.0197) | Acc: 0.975 | LR: 2.39e-05 | 7595.9s
  Step 75000/100000 | Loss: 3.2629 (NCE: 3.2427, GP: 0.0202) | Acc: 0.961 | LR: 2.33e-05 | 7646.5s
  Step 75500/100000 | Loss: 3.2605 (NCE: 3.2405, GP: 0.0201) | Acc: 0.975 | LR: 2.27e-05 | 7697.3s
  Step 76000/100000 | Loss: 3.2574 (NCE: 3.2378, GP: 0.0196) | Acc: 0.947 | LR: 2.22e-05 | 7747.9s
  Step 76500/100000 | Loss: 3.2566 (NCE: 3.2358, GP: 0.0207) | Acc: 0.971 | LR: 2.16e-05 | 7798.7s
  Step 77000/100000 | Loss: 3.2641 (NCE: 3.2448, GP: 0.0193) | Acc: 0.961 | LR: 2.11e-05 | 7849.4s
  Step 77500/100000 | Loss: 3.2586 (NCE: 3.2384, GP: 0.0201) | Acc: 0.965 | LR: 2.06e-05 | 7900.3s
  Step 78000/100000 | Loss: 3.2524 (NCE: 3.2329, GP: 0.0195) | Acc: 0.973 | LR: 2.00e-05 | 7951.0s
  Step 78500/100000 | Loss: 3.2621 (NCE: 3.2433, GP: 0.0188) | Acc: 0.957 | LR: 1.95e-05 | 8001.8s
  Step 79000/100000 | Loss: 3.2617 (NCE: 3.2416, GP: 0.0201) | Acc: 0.951 | LR: 1.91e-05 | 8052.4s
  Step 79500/100000 | Loss: 3.2504 (NCE: 3.2309, GP: 0.0195) | Acc: 0.959 | LR: 1.86e-05 | 8103.1s
  Step 80000/100000 | Loss: 3.2577 (NCE: 3.2382, GP: 0.0195) | Acc: 0.967 | LR: 1.81e-05 | 8154.0s
  Step 80500/100000 | Loss: 3.2647 (NCE: 3.2450, GP: 0.0197) | Acc: 0.973 | LR: 1.77e-05 | 8204.6s
